date,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event
2021-12-14,129.9046173095703,101.75373840332031,177.46104431152344,101.75419616699219,118.21162414550781,
2021-12-15,72.01234436035156,26.921504974365234,112.2759780883789,99.44925689697266,107.70497131347656,
2021-12-16,136.24957275390625,59.42570495605469,212.4296112060547,99.8954849243164,112.23242950439453,
2021-12-17,95.44012451171875,71.3597640991211,125.6556396484375,98.87452697753906,102.29856872558594,
2021-12-18,86.98970031738281,62.439796447753906,98.37513732910156,96.50179290771484,101.06559753417969,
2021-12-19,61.02098083496094,52.142704010009766,86.98432922363281,94.91057586669922,98.8623275756836,
2021-12-20,53.08602523803711,21.16904640197754,88.28538513183594,95.21686553955078,90.67190551757812,
2021-12-21,101.40513610839844,19.255809783935547,160.6124725341797,97.46162414550781,86.60055541992188,
2021-12-22,141.3362274169922,17.612646102905273,227.7056427001953,97.87303161621094,96.50396728515625,
2021-12-23,135.30911254882812,59.95227813720703,225.0275421142578,99.68631744384766,96.36961364746094,
2021-12-24,135.7197723388672,60.13422775268555,208.99118041992188,101.28746032714844,102.12384796142578,
2021-12-25,43.87506866455078,0.0,72.96698760986328,98.8134536743164,95.96461486816406,
2021-12-26,43.73026657104492,21.79783058166504,54.54462814331055,98.30521392822266,93.49451446533203,
2021-12-27,78.87065887451172,17.472864151000977,131.16685485839844,99.03046417236328,97.17803192138672,
2021-12-28,58.89009475708008,14.677206039428711,85.6956787109375,99.8093490600586,91.10445404052734,
2021-12-29,37.88884735107422,21.584125518798828,63.01152801513672,99.04627227783203,76.32626342773438,
2021-12-30,147.22523498535156,56.4507942199707,197.75926208496094,100.8608169555664,78.028564453125,
2021-12-31,76.59115600585938,0.0,127.37589263916016,100.5157241821289,69.58161926269531,
2022-01-01,63.09653091430664,31.451156616210938,91.8167953491211,99.5147933959961,72.32754516601562,
2022-01-02,37.85791778564453,0.0,62.960086822509766,97.23765563964844,71.48863220214844,
2022-01-03,52.34305953979492,14.909126281738281,74.61409759521484,96.53854370117188,67.698974609375,
2022-01-04,88.9631118774414,10.434032440185547,139.2482147216797,96.61205291748047,71.99512481689453,
2022-01-05,96.48255157470703,82.44477081298828,137.53416442871094,95.80998229980469,80.36565399169922,
2022-01-06,70.01464080810547,69.79913330078125,65.49678802490234,91.39598083496094,69.33556365966797,
